Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Total population - Persons,Total population - Males,Total population - Females,Population attending educational institutions - Persons,Population attending educational institutions - Males,Population attending educational institutions - Females,Illiterate - Persons,Illiterate - Males,Illiterate - Females,Literate - Persons,Literate - Males,Literate - Females,Educational level - Literate without educational level - Persons,Educational level - Literate without educational level - Males,Educational level - Literate without educational level - Females,Educational level - Below primary - Persons,Educational level - Below primary - Males,Educational level - Below primary - Females,Educational level - Primary - Persons,Educational level - Primary - Males,Educational level - Primary - Females,Educational level - Middle - Persons,Educational level - Middle - Males,Educational level - Middle - Females,Educational level - Matric/Secondary - Persons,Educational level - Matric/Secondary - Males,Educational level - Matric/Secondary - Females,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Persons,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Males,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Females,Educational level - Non-technical diploma or certificate not equal to degree - Persons,Educational level - Non-technical diploma or certificate not equal to degree - Males,Educational level - Non-technical diploma or certificate not equal to degree - Females,Educational level - Technical diploma or certificate not equal to degree - Persons,Educational level - Technical diploma or certificate not equal to degree - Males,Educational level - Technical diploma or certificate not equal to degree - Females,Educational level - Graduate & above - Persons,Educational level - Graduate & above - Males,Educational level - Graduate & above - Females,Educational level - Unclassified - Persons,Educational level - Unclassified - Males,Educational level - Unclassified - Females
C3311,29,00,0000,State - KARNATAKA  29,Urban,15,359401,188749,170652,243704,128748,114956,1363,418,945,242341,128330,114011,182,111,71,3643,2127,1516,30319,18339,11980,147872,79701,68171,60325,28052,32273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,29,00,0000,State - KARNATAKA  29,Urban,16,385393,198557,186836,227796,119174,108622,1254,380,874,226542,118794,107748,214,132,82,3318,1804,1514,13981,8406,5575,75318,43344,31974,133711,65108,68603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,29,00,0000,State - KARNATAKA  29,Urban,17,305573,160433,145140,173635,92679,80956,835,279,556,172800,92400,80400,220,152,68,2485,1334,1151,5543,3253,2290,20491,12908,7583,144061,74753,69308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,29,00,0000,State - KARNATAKA  29,Urban,18,528694,274242,254452,206921,113601,93320,1135,378,757,205786,113223,92563,421,250,171,3465,1873,1592,5845,3233,2612,13735,8829,4906,67763,40327,27436,105021,51923,53098,1813,1138,675,7723,5650,2073,0,0,0,0,0,0
C3311,29,00,0000,State - KARNATAKA  29,Urban,19,318383,165671,152712,130721,73311,57410,656,223,433,130065,73088,56977,351,202,149,2401,1346,1055,2690,1525,1165,4307,2753,1554,23416,15143,8273,87723,45598,42125,1604,1077,527,7572,5444,2128,0,0,0,1,0,1
C3311,29,00,0000,State - KARNATAKA  29,Urban,20-24,1900665,995842,904823,371387,235550,135837,2149,740,1409,369238,234810,134428,1625,996,629,4196,2405,1791,6662,3687,2975,7149,4678,2471,34561,23904,10657,170367,102798,67569,5711,4337,1374,25495,19847,5648,113466,72156,41310,6,2,4
C3311,29,00,0000,State - KARNATAKA  29,Urban,25-29,1729499,856377,873122,46126,34064,12062,292,116,176,45834,33948,11886,286,188,98,134,89,45,202,132,70,165,101,64,2097,1444,653,8299,5813,2486,825,670,155,3363,2790,573,30463,22721,7742,0,0,0
C3311,29,00,0000,State - KARNATAKA  29,Urban,30-34,1390472,718807,671665,10338,7050,3288,241,101,140,10097,6949,3148,116,62,54,63,39,24,175,109,66,90,56,34,920,592,328,1680,1098,582,173,149,24,728,562,166,6152,4282,1870,0,0,0
C3311,29,00,0000,State - KARNATAKA  29,Urban,35-59,4561109,2403417,2157692,15099,10317,4782,858,385,473,14241,9932,4309,337,220,117,251,154,97,553,358,195,251,172,79,2223,1530,693,1812,1161,651,192,163,29,829,591,238,7793,5583,2210,0,0,0
C3311,29,00,0000,State - KARNATAKA  29,Urban,60+,1172428,562884,609544,2549,1657,892,245,87,158,2304,1570,734,86,55,31,64,26,38,114,77,37,33,21,12,401,252,149,443,272,171,48,44,4,143,115,28,972,708,264,0,0,0
C3311,29,00,0000,State - KARNATAKA  29,Urban,Age not stated,17900,9907,7993,617,414,203,4,3,1,613,411,202,82,78,4,2,1,1,4,2,2,2,0,2,71,52,19,181,115,66,7,5,2,36,21,15,228,137,91,0,0,0
C3311,30,00,0000,State - GOA  30,Total,All ages,1347668,687248,660420,293522,154699,138823,30772,15446,15326,262750,139253,123497,373,240,133,80610,42014,38596,71897,38239,33658,46769,24662,22107,31263,16741,14522,23579,12491,11088,54,33,21,2097,1663,434,6108,3170,2938,0,0,0
C3311,30,00,0000,State - GOA  30,Total,0-4,103823,53624,50199,4593,2407,2186,4593,2407,2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Total,5,22523,11771,10752,8163,4272,3891,8163,4272,3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Total,6,19622,9943,9679,13250,6678,6572,13250,6678,6572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Total,7,21168,10795,10373,19408,9960,9448,1800,872,928,17608,9088,8520,24,15,9,17584,9073,8511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Total,8,23119,11815,11304,21642,11099,10543,909,433,476,20733,10666,10067,14,10,4,20719,10656,10063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Total,9,20958,10672,10286,19986,10229,9757,453,204,249,19533,10025,9508,9,5,4,17340,8903,8437,2184,1117,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Total,10,27069,13742,13327,25370,12968,12402,373,158,215,24997,12810,12187,11,5,6,14293,7414,6879,10693,5391,5302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Total,11,20375,10329,10046,19466,9930,9536,209,86,123,19257,9844,9413,5,3,2,4792,2622,2170,14460,7219,7241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Total,12,26194,13585,12609,24060,12685,11375,202,84,118,23858,12601,11257,14,8,6,2739,1601,1138,18431,9703,8728,2674,1289,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Total,13,22561,11466,11095,20782,10741,10041,134,39,95,20648,10702,9946,11,6,5,1014,604,410,11944,6374,5570,7679,3718,3961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Total,14,23814,12182,11632,20970,10922,10048,112,33,79,20858,10889,9969,8,5,3,532,309,223,6644,3831,2813,13674,6744,6930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Total,15,23912,12137,11775,18999,9939,9060,90,37,53,18909,9902,9007,16,12,4,338,178,160,3536,2110,1426,9632,5079,4553,5387,2523,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Total,16,24229,12260,11969,17166,9050,8116,86,26,60,17080,9024,8056,13,6,7,247,138,109,1842,1144,698,5847,3279,2568,9131,4457,4674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Total,17,21957,11224,10733,13653,7377,6276,61,20,41,13592,7357,6235,28,14,14,163,81,82,818,512,306,3000,1816,1184,9583,4934,4649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Total,18,32171,17091,15080,13932,7659,6273,72,16,56,13860,7643,6217,38,26,12,229,114,115,601,380,221,2212,1403,809,3149,1919,1230,7175,3465,3710,10,5,5,446,331,115,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Total,19,22762,12258,10504,8600,4751,3849,58,16,42,8542,4735,3807,29,21,8,213,97,116,237,155,82,842,562,280,1308,892,416,5501,2694,2807,5,4,1,407,310,97,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Total,20-24,142016,75652,66364,19575,11275,8300,136,43,93,19439,11232,8207,105,66,39,364,201,163,473,282,191,1142,727,415,2142,1534,608,9671,5386,4285,33,20,13,1077,884,193,4432,2132,2300,0,0,0
C3311,30,00,0000,State - GOA  30,Total,25-29,138614,70745,67869,2423,1745,678,18,9,9,2405,1736,669,16,14,2,5,3,2,7,4,3,32,17,15,364,319,45,812,640,172,2,2,0,93,80,13,1074,657,417,0,0,0
C3311,30,00,0000,State - GOA  30,Total,30-34,117544,61304,56240,768,571,197,4,1,3,764,570,194,19,16,3,10,8,2,7,5,2,13,11,2,111,99,12,266,217,49,3,2,1,41,34,7,294,178,116,0,0,0
C3311,30,00,0000,State - GOA  30,Total,35-59,373952,191321,182631,602,377,225,34,7,27,568,370,198,10,6,4,18,9,9,13,8,5,21,16,5,70,55,15,125,74,51,1,0,1,32,24,8,278,178,100,0,0,0
C3311,30,00,0000,State - GOA  30,Total,60+,112273,49676,62597,104,57,47,15,5,10,89,52,37,2,2,0,10,3,7,7,4,3,1,1,0,14,6,8,28,15,13,0,0,0,1,0,1,26,21,5,0,0,0
C3311,30,00,0000,State - GOA  30,Total,Age not stated,7012,3656,3356,10,7,3,0,0,0,10,7,3,1,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,0,1,0,0,0,0,0,0,4,4,0,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,All ages,677091,340545,336546,142056,74489,67567,14675,7287,7388,127381,67202,60179,170,103,67,39756,20645,19111,36926,19581,17345,24171,12755,11416,14077,7504,6573,9534,4990,4544,20,10,10,697,567,130,2030,1047,983,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,0-4,51505,26426,25079,1922,967,955,1922,967,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,5,10734,5579,5155,3790,1964,1826,3790,1964,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,6,9099,4542,4557,6407,3201,3206,6407,3201,3206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,7,9878,5052,4826,9175,4726,4449,981,474,507,8194,4252,3942,8,4,4,8186,4248,3938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,8,10922,5633,5289,10357,5367,4990,503,257,246,9854,5110,4744,5,4,1,9849,5106,4743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,9,10414,5302,5112,10030,5122,4908,257,110,147,9773,5012,4761,7,3,4,8727,4470,4257,1039,539,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,10,13002,6539,6463,12350,6240,6110,202,87,115,12148,6153,5995,6,2,4,7244,3677,3567,4898,2474,2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,11,10021,5065,4956,9647,4892,4755,105,46,59,9542,4846,4696,1,1,0,2626,1429,1197,6915,3416,3499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,12,12887,6664,6223,12100,6357,5743,102,46,56,11998,6311,5687,7,3,4,1549,871,678,9163,4820,4343,1279,617,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,13,11423,5811,5612,10626,5489,5137,71,22,49,10555,5467,5088,6,4,2,584,338,246,6462,3384,3078,3503,1741,1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,14,12120,6155,5965,10759,5576,5183,51,14,37,10708,5562,5146,3,1,2,284,157,127,3913,2227,1686,6508,3177,3331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,15,12209,6114,6095,9828,5130,4698,47,21,26,9781,5109,4672,8,8,0,183,90,93,2147,1249,898,5092,2637,2455,2351,1125,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,16,12636,6287,6349,8801,4645,4156,44,14,30,8757,4631,4126,5,4,1,127,73,54,1183,722,461,3461,1902,1559,3981,1930,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,17,11245,5580,5665,6628,3602,3026,26,6,20,6602,3596,3006,22,11,11,77,38,39,487,307,180,1740,1027,713,4276,2213,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,18,16369,8504,7865,6590,3707,2883,38,15,23,6552,3692,2860,18,9,9,88,39,49,355,223,132,1342,848,494,1631,996,635,2953,1451,1502,4,2,2,161,124,37,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,19,11632,6085,5547,3843,2159,1684,28,12,16,3815,2147,1668,19,15,4,87,35,52,127,80,47,501,330,171,681,466,215,2264,1110,1154,1,1,0,135,110,25,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,20-24,72435,37803,34632,8110,4685,3425,67,21,46,8043,4664,3379,44,25,19,126,63,63,225,132,93,707,455,252,1029,687,342,4033,2261,1772,13,5,8,353,298,55,1513,738,775,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,25-29,69748,35778,33970,694,434,260,6,3,3,688,431,257,5,5,0,2,1,1,2,1,1,26,12,14,79,53,26,191,116,75,1,1,0,32,26,6,350,216,134,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,30-34,57642,30168,27474,159,99,60,0,0,0,159,99,60,1,0,1,5,4,1,3,3,0,6,6,0,16,12,4,44,26,18,1,1,0,7,5,2,76,42,34,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,35-59,184770,92260,92510,195,106,89,17,3,14,178,103,75,4,3,1,8,4,4,4,3,1,6,3,3,26,19,7,37,20,17,0,0,0,8,4,4,85,47,38,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,60+,61473,26632,34841,43,20,23,11,4,7,32,16,16,1,1,0,4,2,2,3,1,2,0,0,0,6,2,4,11,6,5,0,0,0,1,0,1,6,4,2,0,0,0
C3311,30,00,0000,State - GOA  30,Rural,Age not stated,4927,2566,2361,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,All ages,670577,346703,323874,151466,80210,71256,16097,8159,7938,135369,72051,63318,203,137,66,40854,21369,19485,34971,18658,16313,22598,11907,10691,17186,9237,7949,14045,7501,6544,34,23,11,1400,1096,304,4078,2123,1955,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,0-4,52318,27198,25120,2671,1440,1231,2671,1440,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,5,11789,6192,5597,4373,2308,2065,4373,2308,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,6,10523,5401,5122,6843,3477,3366,6843,3477,3366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,7,11290,5743,5547,10233,5234,4999,819,398,421,9414,4836,4578,16,11,5,9398,4825,4573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,8,12197,6182,6015,11285,5732,5553,406,176,230,10879,5556,5323,9,6,3,10870,5550,5320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,9,10544,5370,5174,9956,5107,4849,196,94,102,9760,5013,4747,2,2,0,8613,4433,4180,1145,578,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,10,14067,7203,6864,13020,6728,6292,171,71,100,12849,6657,6192,5,3,2,7049,3737,3312,5795,2917,2878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,11,10354,5264,5090,9819,5038,4781,104,40,64,9715,4998,4717,4,2,2,2166,1193,973,7545,3803,3742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,12,13307,6921,6386,11960,6328,5632,100,38,62,11860,6290,5570,7,5,2,1190,730,460,9268,4883,4385,1395,672,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,13,11138,5655,5483,10156,5252,4904,63,17,46,10093,5235,4858,5,2,3,430,266,164,5482,2990,2492,4176,1977,2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,14,11694,6027,5667,10211,5346,4865,61,19,42,10150,5327,4823,5,4,1,248,152,96,2731,1604,1127,7166,3567,3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,15,11703,6023,5680,9171,4809,4362,43,16,27,9128,4793,4335,8,4,4,155,88,67,1389,861,528,4540,2442,2098,3036,1398,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,16,11593,5973,5620,8365,4405,3960,42,12,30,8323,4393,3930,8,2,6,120,65,55,659,422,237,2386,1377,1009,5150,2527,2623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,17,10712,5644,5068,7025,3775,3250,35,14,21,6990,3761,3229,6,3,3,86,43,43,331,205,126,1260,789,471,5307,2721,2586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,18,15802,8587,7215,7342,3952,3390,34,1,33,7308,3951,3357,20,17,3,141,75,66,246,157,89,870,555,315,1518,923,595,4222,2014,2208,6,3,3,285,207,78,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,19,11130,6173,4957,4757,2592,2165,30,4,26,4727,2588,2139,10,6,4,126,62,64,110,75,35,341,232,109,627,426,201,3237,1584,1653,4,3,1,272,200,72,0,0,0,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,20-24,69581,37849,31732,11465,6590,4875,69,22,47,11396,6568,4828,61,41,20,238,138,100,248,150,98,435,272,163,1113,847,266,5638,3125,2513,20,15,5,724,586,138,2919,1394,1525,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,25-29,68866,34967,33899,1729,1311,418,12,6,6,1717,1305,412,11,9,2,3,2,1,5,3,2,6,5,1,285,266,19,621,524,97,1,1,0,61,54,7,724,441,283,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,30-34,59902,31136,28766,609,472,137,4,1,3,605,471,134,18,16,2,5,4,1,4,2,2,7,5,2,95,87,8,222,191,31,2,1,1,34,29,5,218,136,82,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,35-59,189182,99061,90121,407,271,136,17,4,13,390,267,123,6,3,3,10,5,5,9,5,4,15,13,2,44,36,8,88,54,34,1,0,1,24,20,4,193,131,62,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,60+,50800,23044,27756,61,37,24,4,1,3,57,36,21,1,1,0,6,1,5,4,3,1,1,1,0,8,4,4,17,9,8,0,0,0,0,0,0,20,17,3,0,0,0
C3311,30,00,0000,State - GOA  30,Urban,Age not stated,2085,1090,995,8,6,2,0,0,0,8,6,2,1,0,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,All ages,60650,31131,29519,17066,9252,7814,2755,1423,1332,14311,7829,6482,23,10,13,5919,3273,2646,4892,2671,2221,2521,1325,1196,830,462,368,77,57,20,4,1,3,6,3,3,38,26,12,1,1,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,0-4,6468,3289,3179,408,218,190,408,218,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,5,1418,741,677,565,288,277,565,288,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,6,1205,611,594,937,477,460,937,477,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,7,1332,683,649,1288,661,627,445,230,215,843,431,412,2,0,2,841,431,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,8,1362,712,650,1333,701,632,204,116,88,1129,585,544,2,1,1,1127,584,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,9,1308,668,640,1280,653,627,106,52,54,1174,601,573,0,0,0,1142,587,555,32,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,10,1524,778,746,1486,762,724,38,14,24,1448,748,700,0,0,0,1217,639,578,231,109,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,11,1382,761,621,1357,749,608,7,5,2,1350,744,606,2,1,1,664,404,260,684,339,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,12,1646,845,801,1584,819,765,15,9,6,1569,810,759,3,1,2,454,278,176,1083,521,562,29,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,13,1500,775,725,1434,747,687,5,2,3,1429,745,684,1,1,0,228,167,61,1062,519,543,138,58,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,14,1589,824,765,1444,776,668,8,4,4,1436,772,664,1,1,0,117,82,35,755,436,319,563,253,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,15,1285,657,628,1105,591,514,6,4,2,1099,587,512,1,1,0,38,31,7,389,249,140,623,289,334,48,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,16,1316,660,656,920,526,394,3,2,1,917,524,393,2,1,1,19,13,6,276,195,81,415,216,199,205,99,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,17,1125,593,532,681,411,270,3,1,2,678,410,268,1,0,1,21,16,5,145,94,51,253,153,100,258,147,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,18,1446,746,700,574,387,187,0,0,0,574,387,187,1,0,1,10,6,4,126,107,19,269,174,95,153,91,62,15,9,6,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,19,1058,547,511,241,168,73,0,0,0,241,168,73,1,1,0,19,17,2,39,30,9,112,76,36,57,35,22,12,9,3,1,0,1,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,20-24,5634,2769,2865,385,283,102,1,0,1,384,283,101,5,2,3,20,17,3,69,57,12,118,95,23,99,65,34,37,26,11,3,1,2,5,2,3,28,18,10,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,25-29,5160,2597,2563,31,26,5,1,1,0,30,25,5,1,0,1,0,0,0,1,1,0,1,1,0,7,5,2,11,11,0,0,0,0,1,1,0,8,6,2,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,30-34,4358,2245,2113,8,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2,0,0,0,0,0,0,0,2,2,0,1,1,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,35-59,14752,7715,7037,3,1,2,1,0,1,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,60+,3729,1884,1845,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Total,Age not stated,53,31,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Rural,All ages,33683,17191,16492,9531,5097,4434,1581,813,768,7950,4284,3666,13,7,6,3411,1864,1547,2589,1391,1198,1305,646,659,569,326,243,37,31,6,0,0,0,2,1,1,24,18,6,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Rural,0-4,3971,1974,1997,179,92,87,179,92,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Rural,5,840,431,409,316,161,155,316,161,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Rural,6,714,359,355,568,286,282,568,286,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,31,00,0000,State - LAKSHADWEEP  31,Rural,7,749,382,367,728,373,355,271,144,127,457,229,228,0,0,0,457,229,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
